book_no,book_title,plot_index,words
7,DRONA PARVA,256779,karna
7,DRONA PARVA,256793,karna
7,DRONA PARVA,256830,karna
7,DRONA PARVA,256887,karna
7,DRONA PARVA,257009,arjuna
7,DRONA PARVA,257035,karna
7,DRONA PARVA,257078,karna
7,DRONA PARVA,257114,karna
7,DRONA PARVA,257123,karna
7,DRONA PARVA,257285,karna
7,DRONA PARVA,257419,arjuna
7,DRONA PARVA,257429,arjuna
7,DRONA PARVA,257450,karna
7,DRONA PARVA,257484,karna
7,DRONA PARVA,257576,karna
7,DRONA PARVA,257588,karna
7,DRONA PARVA,257633,karna
7,DRONA PARVA,257657,karna
7,DRONA PARVA,257666,karna
7,DRONA PARVA,257747,karna
7,DRONA PARVA,257780,karna
7,DRONA PARVA,257990,karna
7,DRONA PARVA,258005,karna
7,DRONA PARVA,258063,karna
7,DRONA PARVA,258137,karna
7,DRONA PARVA,258192,karna
7,DRONA PARVA,258198,karna
7,DRONA PARVA,258209,arjuna
7,DRONA PARVA,258227,karna
7,DRONA PARVA,258244,karna
7,DRONA PARVA,258372,karna
7,DRONA PARVA,258527,karna
7,DRONA PARVA,258631,karna
7,DRONA PARVA,258750,karna
7,DRONA PARVA,259113,karna
7,DRONA PARVA,259175,karna
7,DRONA PARVA,259235,karna
7,DRONA PARVA,259315,karna
7,DRONA PARVA,259430,karna
7,DRONA PARVA,259566,karna
7,DRONA PARVA,259769,karna
7,DRONA PARVA,259775,karna
7,DRONA PARVA,259804,karna
7,DRONA PARVA,259838,arjuna
7,DRONA PARVA,260120,karna
7,DRONA PARVA,260874,arjuna
7,DRONA PARVA,260900,karna
7,DRONA PARVA,260903,karna
7,DRONA PARVA,261029,arjuna
7,DRONA PARVA,261501,karna
7,DRONA PARVA,262176,arjuna
7,DRONA PARVA,262240,arjuna
7,DRONA PARVA,262408,arjuna
7,DRONA PARVA,262431,karna
7,DRONA PARVA,262460,arjuna
7,DRONA PARVA,262547,arjuna
7,DRONA PARVA,262581,arjuna
7,DRONA PARVA,262670,arjuna
7,DRONA PARVA,262699,arjuna
7,DRONA PARVA,262741,karna
7,DRONA PARVA,262774,karna
7,DRONA PARVA,263100,arjuna
7,DRONA PARVA,263153,karna
7,DRONA PARVA,263194,arjuna
7,DRONA PARVA,263299,karna
7,DRONA PARVA,263328,arjuna
7,DRONA PARVA,263359,karna
7,DRONA PARVA,263427,arjuna
7,DRONA PARVA,264362,arjuna
7,DRONA PARVA,264369,karna
7,DRONA PARVA,265380,arjuna
7,DRONA PARVA,265465,karna
7,DRONA PARVA,265471,arjuna
7,DRONA PARVA,265708,karna
7,DRONA PARVA,265754,arjuna
7,DRONA PARVA,266557,karna
7,DRONA PARVA,266579,karna
7,DRONA PARVA,266612,karna
7,DRONA PARVA,266724,karna
7,DRONA PARVA,266790,karna
7,DRONA PARVA,266816,karna
7,DRONA PARVA,266879,karna
7,DRONA PARVA,266931,karna
7,DRONA PARVA,267016,arjuna
7,DRONA PARVA,267190,arjuna
7,DRONA PARVA,267269,arjuna
7,DRONA PARVA,267328,arjuna
7,DRONA PARVA,267362,arjuna
7,DRONA PARVA,267389,arjuna
7,DRONA PARVA,269372,karna
7,DRONA PARVA,269395,karna
7,DRONA PARVA,269404,karna
7,DRONA PARVA,269422,karna
7,DRONA PARVA,269481,karna
7,DRONA PARVA,269485,karna
7,DRONA PARVA,269556,karna
7,DRONA PARVA,269852,arjuna
7,DRONA PARVA,270192,arjuna
7,DRONA PARVA,270239,arjuna
7,DRONA PARVA,273196,karna
7,DRONA PARVA,273268,karna
7,DRONA PARVA,273326,karna
7,DRONA PARVA,273550,karna
7,DRONA PARVA,273610,karna
7,DRONA PARVA,274788,karna
7,DRONA PARVA,274790,karna
7,DRONA PARVA,275552,arjuna
7,DRONA PARVA,275573,arjuna
7,DRONA PARVA,276645,arjuna
7,DRONA PARVA,277092,karna
7,DRONA PARVA,278062,arjuna
7,DRONA PARVA,278117,arjuna
7,DRONA PARVA,278468,karna
7,DRONA PARVA,279456,arjuna
7,DRONA PARVA,280478,arjuna
7,DRONA PARVA,280985,arjuna
7,DRONA PARVA,282015,arjuna
7,DRONA PARVA,282063,arjuna
7,DRONA PARVA,283160,arjuna
7,DRONA PARVA,283312,arjuna
7,DRONA PARVA,283469,arjuna
7,DRONA PARVA,283540,arjuna
7,DRONA PARVA,283761,arjuna
7,DRONA PARVA,284163,arjuna
7,DRONA PARVA,287307,arjuna
7,DRONA PARVA,287337,arjuna
7,DRONA PARVA,287373,arjuna
7,DRONA PARVA,287685,arjuna
7,DRONA PARVA,287982,arjuna
7,DRONA PARVA,289262,karna
7,DRONA PARVA,289312,karna
7,DRONA PARVA,290137,arjuna
7,DRONA PARVA,291795,arjuna
7,DRONA PARVA,291845,arjuna
7,DRONA PARVA,292792,arjuna
7,DRONA PARVA,292903,arjuna
7,DRONA PARVA,293017,arjuna
7,DRONA PARVA,293023,arjuna
7,DRONA PARVA,293098,arjuna
7,DRONA PARVA,293439,arjuna
7,DRONA PARVA,294883,arjuna
7,DRONA PARVA,295076,arjuna
7,DRONA PARVA,295714,arjuna
7,DRONA PARVA,296255,arjuna
7,DRONA PARVA,296298,karna
7,DRONA PARVA,300585,arjuna
7,DRONA PARVA,301055,karna
7,DRONA PARVA,301183,arjuna
7,DRONA PARVA,304462,arjuna
7,DRONA PARVA,304989,karna
7,DRONA PARVA,305589,karna
7,DRONA PARVA,306490,karna
7,DRONA PARVA,307661,arjuna
8,KARNA-PARVA,170,karna
8,KARNA-PARVA,341,karna
8,KARNA-PARVA,465,karna
8,KARNA-PARVA,491,karna
8,KARNA-PARVA,516,arjuna
8,KARNA-PARVA,593,karna
8,KARNA-PARVA,646,karna
8,KARNA-PARVA,769,karna
8,KARNA-PARVA,1423,karna
8,KARNA-PARVA,1868,karna
8,KARNA-PARVA,2015,karna
8,KARNA-PARVA,2105,karna
8,KARNA-PARVA,2124,karna
8,KARNA-PARVA,2209,arjuna
8,KARNA-PARVA,2886,karna
8,KARNA-PARVA,3023,arjuna
8,KARNA-PARVA,3212,arjuna
8,KARNA-PARVA,3261,arjuna
8,KARNA-PARVA,3360,karna
8,KARNA-PARVA,3365,karna
8,KARNA-PARVA,3388,karna
8,KARNA-PARVA,3755,arjuna
8,KARNA-PARVA,3871,arjuna
8,KARNA-PARVA,4278,arjuna
8,KARNA-PARVA,4280,karna
8,KARNA-PARVA,4362,arjuna
8,KARNA-PARVA,4386,karna
8,KARNA-PARVA,4631,arjuna
8,KARNA-PARVA,4736,arjuna
8,KARNA-PARVA,4783,arjuna
8,KARNA-PARVA,4789,arjuna
8,KARNA-PARVA,6073,karna
8,KARNA-PARVA,6530,karna
8,KARNA-PARVA,6545,karna
8,KARNA-PARVA,6832,karna
8,KARNA-PARVA,6908,karna
8,KARNA-PARVA,7068,karna
8,KARNA-PARVA,7284,karna
8,KARNA-PARVA,7536,karna
8,KARNA-PARVA,7574,karna
8,KARNA-PARVA,7626,karna
8,KARNA-PARVA,7666,karna
8,KARNA-PARVA,7692,karna
8,KARNA-PARVA,7939,karna
8,KARNA-PARVA,8068,karna
8,KARNA-PARVA,8085,karna
8,KARNA-PARVA,8122,karna
8,KARNA-PARVA,8153,karna
8,KARNA-PARVA,8257,karna
8,KARNA-PARVA,8408,karna
8,KARNA-PARVA,8420,arjuna
8,KARNA-PARVA,8925,karna
8,KARNA-PARVA,8933,arjuna
8,KARNA-PARVA,9129,karna
8,KARNA-PARVA,9474,karna
8,KARNA-PARVA,9810,arjuna
8,KARNA-PARVA,9860,arjuna
8,KARNA-PARVA,10057,karna
8,KARNA-PARVA,10095,karna
8,KARNA-PARVA,10289,karna
8,KARNA-PARVA,10292,arjuna
8,KARNA-PARVA,10301,karna
8,KARNA-PARVA,10349,karna
8,KARNA-PARVA,10440,karna
8,KARNA-PARVA,10477,karna
8,KARNA-PARVA,10529,karna
8,KARNA-PARVA,10683,karna
8,KARNA-PARVA,10702,karna
8,KARNA-PARVA,10844,karna
8,KARNA-PARVA,10905,karna
8,KARNA-PARVA,11404,karna
8,KARNA-PARVA,11425,karna
8,KARNA-PARVA,11436,karna
8,KARNA-PARVA,11496,karna
8,KARNA-PARVA,11513,karna
8,KARNA-PARVA,11588,karna
8,KARNA-PARVA,12122,karna
8,KARNA-PARVA,12138,karna
8,KARNA-PARVA,12157,karna
8,KARNA-PARVA,12252,karna
8,KARNA-PARVA,12284,karna
8,KARNA-PARVA,12350,karna
8,KARNA-PARVA,12634,karna
8,KARNA-PARVA,12668,karna
8,KARNA-PARVA,12749,karna
8,KARNA-PARVA,12760,karna
8,KARNA-PARVA,13008,karna
8,KARNA-PARVA,13074,karna
8,KARNA-PARVA,13108,karna
8,KARNA-PARVA,13134,karna
8,KARNA-PARVA,13325,karna
8,KARNA-PARVA,13340,arjuna
8,KARNA-PARVA,13377,karna
8,KARNA-PARVA,13612,arjuna
8,KARNA-PARVA,13624,arjuna
8,KARNA-PARVA,13631,arjuna
8,KARNA-PARVA,13746,karna
8,KARNA-PARVA,13869,karna
8,KARNA-PARVA,13918,karna
8,KARNA-PARVA,15404,karna
8,KARNA-PARVA,15454,karna
8,KARNA-PARVA,15456,karna
8,KARNA-PARVA,15501,karna
8,KARNA-PARVA,18951,arjuna
8,KARNA-PARVA,18976,arjuna
8,KARNA-PARVA,19130,arjuna
8,KARNA-PARVA,19222,arjuna
8,KARNA-PARVA,19279,arjuna
8,KARNA-PARVA,19292,arjuna
8,KARNA-PARVA,19372,arjuna
8,KARNA-PARVA,19394,arjuna
8,KARNA-PARVA,19531,arjuna
8,KARNA-PARVA,19546,arjuna
8,KARNA-PARVA,19630,arjuna
8,KARNA-PARVA,19716,arjuna
8,KARNA-PARVA,19945,arjuna
8,KARNA-PARVA,19949,arjuna
8,KARNA-PARVA,19989,arjuna
8,KARNA-PARVA,20018,arjuna
8,KARNA-PARVA,20305,arjuna
8,KARNA-PARVA,20578,arjuna
8,KARNA-PARVA,20595,arjuna
8,KARNA-PARVA,20688,arjuna
8,KARNA-PARVA,20743,arjuna
8,KARNA-PARVA,20817,arjuna
8,KARNA-PARVA,20873,arjuna
8,KARNA-PARVA,20903,arjuna
8,KARNA-PARVA,21184,arjuna
8,KARNA-PARVA,21223,arjuna
8,KARNA-PARVA,21230,arjuna
8,KARNA-PARVA,21269,arjuna
8,KARNA-PARVA,21399,arjuna
8,KARNA-PARVA,21461,arjuna
8,KARNA-PARVA,21522,arjuna
8,KARNA-PARVA,21604,arjuna
8,KARNA-PARVA,21703,karna
8,KARNA-PARVA,21740,karna
8,KARNA-PARVA,21784,arjuna
8,KARNA-PARVA,21875,arjuna
8,KARNA-PARVA,22149,arjuna
8,KARNA-PARVA,22221,arjuna
8,KARNA-PARVA,22404,arjuna
8,KARNA-PARVA,22552,arjuna
8,KARNA-PARVA,22831,arjuna
8,KARNA-PARVA,22927,arjuna
8,KARNA-PARVA,22977,arjuna
8,KARNA-PARVA,23124,arjuna
8,KARNA-PARVA,23207,arjuna
8,KARNA-PARVA,23244,arjuna
8,KARNA-PARVA,23261,arjuna
8,KARNA-PARVA,23343,arjuna
8,KARNA-PARVA,23401,arjuna
8,KARNA-PARVA,23441,arjuna
8,KARNA-PARVA,23596,arjuna
8,KARNA-PARVA,23626,arjuna
8,KARNA-PARVA,23641,arjuna
8,KARNA-PARVA,23671,arjuna
8,KARNA-PARVA,23739,karna
8,KARNA-PARVA,23754,arjuna
8,KARNA-PARVA,23793,arjuna
8,KARNA-PARVA,23830,arjuna
8,KARNA-PARVA,24605,arjuna
8,KARNA-PARVA,24648,arjuna
8,KARNA-PARVA,24930,karna
8,KARNA-PARVA,24932,arjuna
8,KARNA-PARVA,24997,karna
8,KARNA-PARVA,25018,arjuna
8,KARNA-PARVA,25054,karna
8,KARNA-PARVA,26147,karna
8,KARNA-PARVA,26893,karna
8,KARNA-PARVA,26909,arjuna
8,KARNA-PARVA,26999,arjuna
8,KARNA-PARVA,27044,karna
8,KARNA-PARVA,27083,arjuna
8,KARNA-PARVA,27180,karna
8,KARNA-PARVA,27407,karna
8,KARNA-PARVA,27460,karna
8,KARNA-PARVA,27465,karna
8,KARNA-PARVA,27558,karna
8,KARNA-PARVA,27571,karna
8,KARNA-PARVA,27615,karna
8,KARNA-PARVA,27661,karna
8,KARNA-PARVA,29125,karna
8,KARNA-PARVA,29772,karna
8,KARNA-PARVA,29791,karna
8,KARNA-PARVA,30041,karna
8,KARNA-PARVA,30117,karna
8,KARNA-PARVA,30149,karna
8,KARNA-PARVA,30175,karna
8,KARNA-PARVA,30190,karna
8,KARNA-PARVA,30227,karna
8,KARNA-PARVA,30276,karna
8,KARNA-PARVA,30294,karna
8,KARNA-PARVA,30299,karna
8,KARNA-PARVA,30340,karna
8,KARNA-PARVA,30508,karna
8,KARNA-PARVA,30600,karna
8,KARNA-PARVA,30727,karna
8,KARNA-PARVA,30818,karna
8,KARNA-PARVA,30860,karna
8,KARNA-PARVA,31033,karna
8,KARNA-PARVA,31145,karna
8,KARNA-PARVA,31259,karna
8,KARNA-PARVA,31286,karna
8,KARNA-PARVA,31352,karna
8,KARNA-PARVA,31569,karna
8,KARNA-PARVA,31921,karna
8,KARNA-PARVA,31962,karna
8,KARNA-PARVA,32041,karna
8,KARNA-PARVA,33877,arjuna
8,KARNA-PARVA,33889,arjuna
8,KARNA-PARVA,34513,arjuna
8,KARNA-PARVA,34629,arjuna
8,KARNA-PARVA,34649,arjuna
8,KARNA-PARVA,34755,arjuna
8,KARNA-PARVA,35884,karna
8,KARNA-PARVA,37022,karna
8,KARNA-PARVA,38122,karna
8,KARNA-PARVA,38684,arjuna
8,KARNA-PARVA,38761,arjuna
8,KARNA-PARVA,38871,arjuna
8,KARNA-PARVA,38909,arjuna
8,KARNA-PARVA,39046,karna
8,KARNA-PARVA,39052,arjuna
8,KARNA-PARVA,39089,karna
8,KARNA-PARVA,39102,karna
8,KARNA-PARVA,39128,karna
8,KARNA-PARVA,39199,karna
8,KARNA-PARVA,39239,karna
8,KARNA-PARVA,39266,karna
8,KARNA-PARVA,39301,karna
8,KARNA-PARVA,39332,arjuna
8,KARNA-PARVA,39346,karna
8,KARNA-PARVA,39371,arjuna
8,KARNA-PARVA,39585,arjuna
8,KARNA-PARVA,39675,arjuna
8,KARNA-PARVA,39697,arjuna
8,KARNA-PARVA,39928,karna
8,KARNA-PARVA,39948,arjuna
8,KARNA-PARVA,40016,karna
8,KARNA-PARVA,40118,karna
8,KARNA-PARVA,40161,karna
8,KARNA-PARVA,40227,karna
8,KARNA-PARVA,40273,karna
8,KARNA-PARVA,40293,karna
8,KARNA-PARVA,40310,karna
8,KARNA-PARVA,40342,karna
8,KARNA-PARVA,40385,karna
8,KARNA-PARVA,40397,karna
8,KARNA-PARVA,40422,karna
8,KARNA-PARVA,40506,karna
8,KARNA-PARVA,40782,karna
8,KARNA-PARVA,40861,arjuna
8,KARNA-PARVA,40960,arjuna
8,KARNA-PARVA,41139,arjuna
8,KARNA-PARVA,41231,arjuna
8,KARNA-PARVA,41329,arjuna
8,KARNA-PARVA,41368,arjuna
8,KARNA-PARVA,41446,arjuna
8,KARNA-PARVA,41556,arjuna
8,KARNA-PARVA,41680,arjuna
8,KARNA-PARVA,41693,arjuna
8,KARNA-PARVA,41816,arjuna
8,KARNA-PARVA,41972,karna
8,KARNA-PARVA,41998,karna
8,KARNA-PARVA,42046,karna
8,KARNA-PARVA,42189,karna
8,KARNA-PARVA,42299,karna
8,KARNA-PARVA,42324,karna
8,KARNA-PARVA,42656,karna
8,KARNA-PARVA,42689,karna
8,KARNA-PARVA,42697,arjuna
8,KARNA-PARVA,42737,karna
8,KARNA-PARVA,42770,karna
8,KARNA-PARVA,42798,arjuna
8,KARNA-PARVA,42863,karna
8,KARNA-PARVA,42877,karna
8,KARNA-PARVA,42903,karna
8,KARNA-PARVA,42943,karna
8,KARNA-PARVA,42990,karna
8,KARNA-PARVA,42992,karna
8,KARNA-PARVA,43046,karna
8,KARNA-PARVA,43056,karna
8,KARNA-PARVA,43193,karna
8,KARNA-PARVA,43936,karna
8,KARNA-PARVA,44096,karna
8,KARNA-PARVA,44108,karna
8,KARNA-PARVA,44132,karna
8,KARNA-PARVA,44306,karna
8,KARNA-PARVA,50454,karna
8,KARNA-PARVA,50463,karna
8,KARNA-PARVA,50509,karna
8,KARNA-PARVA,50540,karna
8,KARNA-PARVA,50567,karna
8,KARNA-PARVA,51507,karna
8,KARNA-PARVA,51518,karna
8,KARNA-PARVA,51548,karna
8,KARNA-PARVA,51615,karna
8,KARNA-PARVA,51700,karna
8,KARNA-PARVA,51852,karna
8,KARNA-PARVA,51882,karna
8,KARNA-PARVA,52157,karna
8,KARNA-PARVA,52249,karna
8,KARNA-PARVA,52265,karna
8,KARNA-PARVA,52280,karna
8,KARNA-PARVA,52314,karna
8,KARNA-PARVA,52365,karna
8,KARNA-PARVA,52388,karna
8,KARNA-PARVA,52562,karna
8,KARNA-PARVA,52739,karna
8,KARNA-PARVA,52783,karna
8,KARNA-PARVA,52800,karna
8,KARNA-PARVA,52834,karna
8,KARNA-PARVA,52937,karna
8,KARNA-PARVA,52944,arjuna
8,KARNA-PARVA,52955,karna
8,KARNA-PARVA,52967,karna
8,KARNA-PARVA,53125,karna
8,KARNA-PARVA,53146,karna
8,KARNA-PARVA,53158,karna
8,KARNA-PARVA,53357,karna
8,KARNA-PARVA,53495,karna
8,KARNA-PARVA,53539,karna
8,KARNA-PARVA,53588,karna
8,KARNA-PARVA,53603,karna
8,KARNA-PARVA,53675,karna
8,KARNA-PARVA,53688,karna
8,KARNA-PARVA,53770,karna
8,KARNA-PARVA,53814,karna
8,KARNA-PARVA,53915,arjuna
8,KARNA-PARVA,54353,karna
8,KARNA-PARVA,54379,karna
8,KARNA-PARVA,54450,karna
8,KARNA-PARVA,54539,karna
8,KARNA-PARVA,54904,arjuna
8,KARNA-PARVA,55186,arjuna
8,KARNA-PARVA,55519,arjuna
8,KARNA-PARVA,55617,karna
8,KARNA-PARVA,55663,karna
8,KARNA-PARVA,55708,arjuna
8,KARNA-PARVA,55760,arjuna
8,KARNA-PARVA,55855,karna
8,KARNA-PARVA,55994,arjuna
8,KARNA-PARVA,56062,karna
8,KARNA-PARVA,56102,karna
8,KARNA-PARVA,56124,arjuna
8,KARNA-PARVA,56185,karna
8,KARNA-PARVA,56259,karna
8,KARNA-PARVA,56288,karna
8,KARNA-PARVA,56367,arjuna
8,KARNA-PARVA,56389,arjuna
8,KARNA-PARVA,56425,arjuna
8,KARNA-PARVA,56436,arjuna
8,KARNA-PARVA,56469,arjuna
8,KARNA-PARVA,56538,arjuna
8,KARNA-PARVA,56595,arjuna
8,KARNA-PARVA,56619,arjuna
8,KARNA-PARVA,56669,arjuna
8,KARNA-PARVA,56702,arjuna
8,KARNA-PARVA,56761,arjuna
8,KARNA-PARVA,56866,arjuna
8,KARNA-PARVA,56921,arjuna
8,KARNA-PARVA,56954,karna
8,KARNA-PARVA,57471,karna
8,KARNA-PARVA,57485,arjuna
8,KARNA-PARVA,57548,karna
8,KARNA-PARVA,57561,karna
8,KARNA-PARVA,57684,arjuna
8,KARNA-PARVA,57694,karna
8,KARNA-PARVA,57700,arjuna
8,KARNA-PARVA,57726,arjuna
8,KARNA-PARVA,57789,arjuna
8,KARNA-PARVA,57794,karna
8,KARNA-PARVA,57873,karna
8,KARNA-PARVA,57946,karna
8,KARNA-PARVA,57995,karna
8,KARNA-PARVA,58045,arjuna
8,KARNA-PARVA,58079,karna
8,KARNA-PARVA,58095,karna
8,KARNA-PARVA,58379,karna
8,KARNA-PARVA,58434,arjuna
8,KARNA-PARVA,58833,arjuna
8,KARNA-PARVA,60224,karna
8,KARNA-PARVA,60227,karna
8,KARNA-PARVA,60294,karna
8,KARNA-PARVA,60380,karna
8,KARNA-PARVA,60427,karna
8,KARNA-PARVA,60620,karna
8,KARNA-PARVA,61858,karna
8,KARNA-PARVA,61880,karna
8,KARNA-PARVA,62659,karna
8,KARNA-PARVA,62741,arjuna
8,KARNA-PARVA,62785,karna
8,KARNA-PARVA,62829,karna
8,KARNA-PARVA,62842,karna
8,KARNA-PARVA,63014,karna
8,KARNA-PARVA,63089,arjuna
8,KARNA-PARVA,63126,arjuna
8,KARNA-PARVA,63186,arjuna
8,KARNA-PARVA,63213,arjuna
8,KARNA-PARVA,64222,arjuna
8,KARNA-PARVA,64775,arjuna
8,KARNA-PARVA,65515,karna
8,KARNA-PARVA,65693,karna
8,KARNA-PARVA,65745,karna
8,KARNA-PARVA,65761,karna
8,KARNA-PARVA,67229,karna
8,KARNA-PARVA,68716,arjuna
8,KARNA-PARVA,68746,karna
8,KARNA-PARVA,68805,karna
8,KARNA-PARVA,68901,karna
8,KARNA-PARVA,68939,karna
8,KARNA-PARVA,68968,karna
8,KARNA-PARVA,69038,karna
8,KARNA-PARVA,69246,karna
8,KARNA-PARVA,69261,arjuna
8,KARNA-PARVA,69264,arjuna
8,KARNA-PARVA,69319,arjuna
8,KARNA-PARVA,69447,arjuna
8,KARNA-PARVA,69493,arjuna
8,KARNA-PARVA,69511,karna
8,KARNA-PARVA,69872,karna
8,KARNA-PARVA,69907,arjuna
8,KARNA-PARVA,69914,karna
8,KARNA-PARVA,69957,arjuna
8,KARNA-PARVA,70231,arjuna
8,KARNA-PARVA,70381,karna
8,KARNA-PARVA,70393,arjuna
8,KARNA-PARVA,70426,karna
8,KARNA-PARVA,70559,karna
8,KARNA-PARVA,70638,karna
8,KARNA-PARVA,70659,karna
8,KARNA-PARVA,70664,arjuna
8,KARNA-PARVA,70703,arjuna
8,KARNA-PARVA,70765,karna
8,KARNA-PARVA,70787,arjuna
8,KARNA-PARVA,71104,arjuna
8,KARNA-PARVA,71204,karna
8,KARNA-PARVA,71244,karna
8,KARNA-PARVA,71272,arjuna
8,KARNA-PARVA,71350,karna
8,KARNA-PARVA,71396,arjuna
8,KARNA-PARVA,71452,arjuna
8,KARNA-PARVA,71549,arjuna
8,KARNA-PARVA,71694,arjuna
8,KARNA-PARVA,71836,karna
8,KARNA-PARVA,71891,arjuna
8,KARNA-PARVA,72042,arjuna
8,KARNA-PARVA,72064,arjuna
8,KARNA-PARVA,72104,arjuna
8,KARNA-PARVA,72111,arjuna
8,KARNA-PARVA,72126,arjuna
8,KARNA-PARVA,72418,karna
8,KARNA-PARVA,72456,karna
8,KARNA-PARVA,72495,karna
8,KARNA-PARVA,72552,karna
8,KARNA-PARVA,72586,karna
8,KARNA-PARVA,72592,karna
8,KARNA-PARVA,72626,karna
8,KARNA-PARVA,72797,karna
8,KARNA-PARVA,72835,karna
8,KARNA-PARVA,72941,karna
8,KARNA-PARVA,73023,karna
8,KARNA-PARVA,73029,karna
8,KARNA-PARVA,73040,karna
8,KARNA-PARVA,73077,karna
8,KARNA-PARVA,73211,karna
8,KARNA-PARVA,73320,karna
8,KARNA-PARVA,73347,karna
8,KARNA-PARVA,73407,karna
8,KARNA-PARVA,73489,karna
8,KARNA-PARVA,73529,karna
8,KARNA-PARVA,73607,karna
8,KARNA-PARVA,74019,karna
8,KARNA-PARVA,74046,karna
8,KARNA-PARVA,74116,karna
8,KARNA-PARVA,74121,karna
8,KARNA-PARVA,74273,karna
8,KARNA-PARVA,74543,karna
8,KARNA-PARVA,74613,karna
8,KARNA-PARVA,74725,karna
8,KARNA-PARVA,74747,karna
8,KARNA-PARVA,74811,karna
8,KARNA-PARVA,74844,karna
8,KARNA-PARVA,74890,karna
8,KARNA-PARVA,74921,karna
8,KARNA-PARVA,74947,karna
8,KARNA-PARVA,74950,karna
8,KARNA-PARVA,75052,karna
8,KARNA-PARVA,75222,karna
8,KARNA-PARVA,75248,karna
8,KARNA-PARVA,75269,karna
8,KARNA-PARVA,75455,karna
8,KARNA-PARVA,75480,karna
8,KARNA-PARVA,75545,karna
8,KARNA-PARVA,75620,karna
8,KARNA-PARVA,75649,karna
8,KARNA-PARVA,75675,karna
8,KARNA-PARVA,75694,karna
8,KARNA-PARVA,75724,karna
8,KARNA-PARVA,75764,karna
8,KARNA-PARVA,75877,karna
8,KARNA-PARVA,75924,karna
8,KARNA-PARVA,75950,karna
8,KARNA-PARVA,76076,karna
8,KARNA-PARVA,76166,karna
8,KARNA-PARVA,76193,karna
8,KARNA-PARVA,76391,arjuna
8,KARNA-PARVA,76400,karna
8,KARNA-PARVA,76421,karna
8,KARNA-PARVA,76529,karna
8,KARNA-PARVA,76593,karna
8,KARNA-PARVA,77701,karna
8,KARNA-PARVA,77736,karna
8,KARNA-PARVA,77791,karna
8,KARNA-PARVA,77807,karna
8,KARNA-PARVA,77908,karna
8,KARNA-PARVA,78017,karna
8,KARNA-PARVA,78150,karna
8,KARNA-PARVA,78329,arjuna
8,KARNA-PARVA,78331,arjuna
8,KARNA-PARVA,78453,karna
8,KARNA-PARVA,78464,karna
8,KARNA-PARVA,78476,arjuna
8,KARNA-PARVA,78556,karna
8,KARNA-PARVA,78596,karna
8,KARNA-PARVA,78625,karna
8,KARNA-PARVA,78652,karna
8,KARNA-PARVA,78686,karna
8,KARNA-PARVA,78695,karna
8,KARNA-PARVA,78781,karna
8,KARNA-PARVA,78907,karna
8,KARNA-PARVA,78936,karna
8,KARNA-PARVA,79017,karna
8,KARNA-PARVA,79066,karna
8,KARNA-PARVA,79085,karna
8,KARNA-PARVA,79701,karna
8,KARNA-PARVA,79765,karna
8,KARNA-PARVA,79787,karna
8,KARNA-PARVA,79830,karna
8,KARNA-PARVA,79852,karna
8,KARNA-PARVA,79906,karna
8,KARNA-PARVA,79987,karna
8,KARNA-PARVA,79999,karna
8,KARNA-PARVA,80051,karna
8,KARNA-PARVA,80062,karna
8,KARNA-PARVA,80092,karna
8,KARNA-PARVA,80121,karna
8,KARNA-PARVA,80155,karna
8,KARNA-PARVA,80187,karna
8,KARNA-PARVA,80211,karna
8,KARNA-PARVA,80283,karna
8,KARNA-PARVA,80772,karna
8,KARNA-PARVA,80851,karna
8,KARNA-PARVA,80917,karna
8,KARNA-PARVA,80931,karna
8,KARNA-PARVA,81062,karna
8,KARNA-PARVA,82764,arjuna
8,KARNA-PARVA,82836,arjuna
8,KARNA-PARVA,82886,arjuna
8,KARNA-PARVA,82993,arjuna
8,KARNA-PARVA,83584,arjuna
8,KARNA-PARVA,83638,arjuna
8,KARNA-PARVA,83662,arjuna
8,KARNA-PARVA,83825,arjuna
8,KARNA-PARVA,83837,arjuna
8,KARNA-PARVA,84393,karna
8,KARNA-PARVA,86479,karna
8,KARNA-PARVA,86505,karna
8,KARNA-PARVA,86574,karna
8,KARNA-PARVA,87657,karna
8,KARNA-PARVA,87752,karna
8,KARNA-PARVA,87777,karna
8,KARNA-PARVA,87836,karna
8,KARNA-PARVA,87926,karna
8,KARNA-PARVA,88073,karna
8,KARNA-PARVA,88099,karna
8,KARNA-PARVA,88137,karna
8,KARNA-PARVA,88166,karna
8,KARNA-PARVA,88214,karna
8,KARNA-PARVA,88239,karna
8,KARNA-PARVA,88278,karna
8,KARNA-PARVA,88313,karna
8,KARNA-PARVA,88349,karna
8,KARNA-PARVA,88370,karna
8,KARNA-PARVA,88413,karna
8,KARNA-PARVA,88507,karna
8,KARNA-PARVA,88552,karna
8,KARNA-PARVA,88584,karna
8,KARNA-PARVA,88978,arjuna
8,KARNA-PARVA,89071,karna
8,KARNA-PARVA,89117,karna
8,KARNA-PARVA,89122,karna
8,KARNA-PARVA,89137,karna
8,KARNA-PARVA,89194,arjuna
8,KARNA-PARVA,89304,arjuna
8,KARNA-PARVA,89614,arjuna
8,KARNA-PARVA,89626,arjuna
8,KARNA-PARVA,89877,arjuna
8,KARNA-PARVA,90124,arjuna
8,KARNA-PARVA,90500,arjuna
8,KARNA-PARVA,91028,karna
8,KARNA-PARVA,91077,karna
